total_awarded_usd,recipient_name,recipient_name_raw,address,city,state,zip,entity_type,awarded_date
498921.38,Coalition Entertainment LLC,Coalition Entertainment LLC - SVOG,2615 1/2 Hibernia Street,Dallas,TX,85204,Talent representative,2021-07-10
497033.11,Woodlawn Theatre Inc.,Woodlawn Theatre Inc. - SVOG,1920 Fredericksburg Road,San Antonio,TX,78201,Live performing arts organization operator,2021-07-08
496802.64,MPN Alamo LLC,MPN Alamo LLC - SVOG,113 Ridge Road,Wilson,TX,79381,Motion picture theater operator,2021-12-03
496705.72,"Leebro, LTD. (dba Starlight Ranch)","Leebro, LTD. (dba Starlight Ranch) - SVOG",7701 I 40 E,Amarillo,TX,79118,Live venue operator or promoter,2021-07-07
494992,Stargazer Productions LLC,Stargazer Productions LLC - SVOG,6604 Myrtle Beach Dr.,Plano,TX,75093,Talent representative,2021-10-26
492139.83,"Farmers Branch Community Theatre, Inc.","Farmers Branch Community Theatre, Inc. - SVOG",2535 Valley View Lane,Farmers Branch,TX,75234,Theatrical producer,2021-07-06
486000,"North Shore Cinema 8 Co., L.L.C.","North Shore Cinema 8 Co., L.L.C. - SVOG",251 Buddy Ganem Dr,Portland,TX,78374,Motion picture theater operator,2022-04-12
483705.84,sharon burke,sharon burke - SVOG,22308 Highway 71 W,Spicewood,TX,78669,Live venue operator or promoter,2021-07-28
481264.88,"Longhorn Ballroom, LLC","Longhorn Ballroom, LLC - SVOG",5815 Lewis St,Dallas,TX,75206,Live venue operator or promoter,2021-06-25
479164.75,RCPJMPLLC,RCPJMPLLC - SVOG,4553 North Loop 1604 W,San Antonio,TX,78249,Live venue operator or promoter,2021-07-03
476853.55,Bucks Backyard LLC,Bucks Backyard LLC - SVOG,1750 S FM 1626,Buda,TX,78610,Live venue operator or promoter,2021-07-13
466598.81,Seismic Dance Event LLC,Seismic Dance Event LLC - SVOG,2912 Garwood Street Suite A,Austin,TX,78702,Live venue operator or promoter,2021-07-03
463564.29,"Corpus Christi Symphony Society, Inc","Corpus Christi Symphony Society, Inc - SVOG","555 N Carancuhua Street, Suite 410",Corpus Christi,TX,78401,Live performing arts organization operator,2021-07-09
461425.68,360 Advertising LLC,360 Advertising LLC - SVOG,P.O. Box 741028,Houston,TX,77274,Live venue operator or promoter,2021-07-07
456193.15,Sci-Tech Discovery Center Inc,Sci-Tech Discovery Center Inc - SVOG,8004 N DALLAS PKWY #100,FRISCO,TX,75034,Museum Operator,2021-07-23
453142.75,San Antonio Little Theatre Inc.,San Antonio Little Theatre Inc. - SVOG,800 W. Ashby Pl.,San Antonio,TX,78212,Live performing arts organization operator,2021-07-07
450885.03,Thunderbird Entertainment Inc,Thunderbird Entertainment Inc - SVOG,4508 WIllow Bark Way,El Paso,TX,79922,Live venue operator or promoter,2021-11-02
445118.63,Lucky Loser Touring LLC,Lucky Loser Touring LLC - SVOG,"5000 El Dorado Pkwy, Suite 150-216",Frisco,TX,75033,Live performing arts organization operator,2021-11-04
444785.98,"Roadhouse Tickets, Inc.","Roadhouse Tickets, Inc. - SVOG",26 HWY 289,Comfort,TX,78013,Live venue operator or promoter,2021-06-25
443530.92,City of Dallas- Moody Performance Hall,City of Dallas- Moody Performance Hall - SVOG,2520 Flora St.,Dallas,TX,75201,Live venue operator or promoter,2021-07-16
441497.19,ONEORBIT LLC,ONEORBIT LLC - SVOG,2715 Centenary Street,Houston,TX,77005,Talent representative,2021-07-02
437964.17,DONALD CALDWELL,DONALD CALDWELL - SVOG,PO Box 2526,LUBBOCK,TX,79408,Live venue operator or promoter,2021-06-28
437013.06,"Austin Oddities Entertainment, LLC","Austin Oddities Entertainment, LLC - SVOG",1916 W Mulberry Ave,San Antonio,TX,78201,Talent representative,2021-08-20
435251.8,"Kerrville Folk Festival Foundation, Inc.","Kerrville Folk Festival Foundation, Inc. - SVOG",3876 Medina Hwy.,Kerrville,TX,78028,Live venue operator or promoter,2021-07-08
431332.58,Continental Main Ltd,Continental Main Ltd - SVOG,3700 Main St,Houston,TX,77002,Live venue operator or promoter,2021-07-02
430890.05,Houston Family Arts Center DBA Stageworks Theatre,Houston Family Arts Center DBA Stageworks Theatre - SVOG,10760 Grant Road,Houston,TX,77070,Live performing arts organization operator,2021-06-17
430363.13,"The Parish Austin, LLC","The Parish Austin, LLC - SVOG",214 E 6th St,Austin,TX,78701,Live venue operator or promoter,2021-06-19
429965.55,"Scatpack, lp","Scatpack, lp - SVOG",111 West 4th St. Ste. 11,Fort Worth,TX,76102,Live venue operator or promoter,2021-07-02
429703.73,"EMO NIGHT BROOKLYN, LLC","EMO NIGHT BROOKLYN, LLC - SVOG","1700 E 4TH ST, APT 2261",AUSTIN,TX,78702,Live venue operator or promoter,2021-06-14
428925,GCE Presents,GCE Presents - SVOG,5818 Nickel Bend Ln,Rosenberg,TX,77469,Live venue operator or promoter,2021-07-08
423780.75,Replay Holdings LLC,Replay Holdings LLC - SVOG,409 E. Sycamore,Detnon,TX,76201,Live venue operator or promoter,2021-07-16
420374.8,"Clear River Music, LLC","Clear River Music, LLC - SVOG",26 HWY 289,comfort,TX,78013,Live venue operator or promoter,2021-06-25
419713.2,Butler IV Productions Inc.,Butler IV Productions Inc. - SVOG,5321 E. Mockingbird Ln #220,Dallas,TX,75206,Live venue operator or promoter,2021-07-09
419551.36,Lubbock Moonlight Musicals,Lubbock Moonlight Musicals - SVOG,2806 AVENUE A,LUBBOCK,TX,79404,Live venue operator or promoter,2021-06-29
418225.56,"Cultural Activities Center, Inc","Cultural Activities Center, Inc - SVOG",3011 N. 3rd St,Temple,TX,76051,Live performing arts organization operator,2021-07-30
416841.02,ALLISON TUCKER DBA THE SILENT PARTNER,ALLISON TUCKER DBA THE SILENT PARTNER - SVOG,4909 RAND,DALLAS,TX,75216,Live venue operator or promoter,2021-08-30
416739.48,Dei Gratia Inc,Dei Gratia Inc - SVOG,705 Red River St,Austin,TX,78701,Live venue operator or promoter,2021-07-07
412561.67,Improv Productions LLC,Improv Productions LLC - SVOG,617 Congress Ave,Austin,TX,78701,Live venue operator or promoter,2021-06-18
411900.75,Instrumental Entertainment,Instrumental Entertainment - SVOG,813 Exposition Avenue,Dallas,TX,75226,Live venue operator or promoter,2021-07-16
408735.17,"Bravo Productions Entertainment, Inc.","Bravo Productions Entertainment, Inc. - SVOG",16357 Lauder Ln,Dallas,TX,75248,Talent representative,2021-07-29
407831.83,"The 4 Star Concert Hall, LLC","The 4 Star Concert Hall, LLC - SVOG",209 S Market St,Brenham,TX,77833,Live venue operator or promoter,2021-07-28
405430.03,Texas International Theatrical Arts Society,Texas International Theatrical Arts Society - SVOG,700 N. Pearl Street Suite N1800,Dallas,TX,75201,Live performing arts organization operator,2021-07-27
396750.15,Hotluck LLC,Hotluck LLC - SVOG,1208 East 7th Street 2nd Floor,Austin,TX,78702,Live venue operator or promoter,2021-07-10
396553.42,Sin On Wheels LLC,Sin On Wheels LLC - SVOG,3510 Commerce Street,Dallas,TX,75226,Live venue operator or promoter,2021-07-07
395686.4,Tom's Daiquiri Place Inc.,Tom's Daiquiri Place Inc. - SVOG,1808 Buddy Holly Ave 1806 buddy Holly Ave,Lubbock,TX,79401,Live venue operator or promoter,2021-08-04
394003.14,"Double C Cinema, Inc.","Double C Cinema, Inc. - SVOG",303 WILD HORSE RD,DECATUR,TX,76234,Motion picture theater operator,2021-06-19
393014.46,"EABDBL, LP","EABDBL, LP - SVOG",6970 Market Ave,El Paso,TX,79915,Live venue operator or promoter,2021-07-13
382076.13,Galaxy Productions LLC,Galaxy Productions LLC - SVOG,1115 Tampico,San Antonio,TX,78207,Live venue operator or promoter,2021-07-10
380829.81,"Inspire Productions, LLC","Inspire Productions, LLC - SVOG",7 Switchbud Place Suite 192 #252,The Woodlands,TX,77380,Live venue operator or promoter,2021-08-19
375473.59,The Son Of Primus LLC,The Son Of Primus LLC - SVOG,801 Pecan Blvd Suite A,McAllen,TX,78573,Live venue operator or promoter,2021-09-28
374557.1,"Conspirare, Inc.","Conspirare, Inc. - SVOG",1812 Centre Creek Dr. Suite 110,Austin,TX,78754,Live performing arts organization operator,2021-07-01
374270.27,"Theatre Arlington, Inc","Theatre Arlington, Inc - SVOG",305 W. Main St.,Arlington,TX,76010,Live performing arts organization operator,2021-07-01
372001.33,"Psychedelic Robot, LLC","Psychedelic Robot, LLC - SVOG",300 Crescent Court Suite 100,Dallas,TX,75201,Live venue operator or promoter,2021-08-23
367428.65,Owens Entertainment LLC,Owens Entertainment LLC - SVOG,6531 FM 78 Ste 110-462,San Antonio,TX,78244,Live venue operator or promoter,2021-07-20
356883.51,Museum of the American Railroad,Museum of the American Railroad - SVOG,6455 Page Street,Frisco,TX,75034,Museum Operator,2021-06-28
341264.58,Junior Players Guild,Junior Players Guild - SVOG,12225 Greenville Avenue Suite 1020,Dallas,TX,75243,Live performing arts organization operator,2021-07-07
341008.48,"Van Cliburn Foundation, Inc.","Van Cliburn Foundation, Inc. - SVOG",201 Main Street Suite 100,Fort Worth,TX,76102,Live performing arts organization operator,2021-06-28
339756.19,Play Some Skynard LLC,Play Some Skynard LLC - SVOG,16301 Quorum Dr Ste 250B,Addison,TX,75001,Live venue operator or promoter,2021-10-06
339436.37,Giddy Ups LLC,Giddy Ups LLC - SVOG,12010 Manchaca Road,Austin,TX,78748,Live venue operator or promoter,2021-07-15
338786.48,Gemini Bar LLC,Gemini Bar LLC - SVOG,119 Cheatham Street,San Marcos,TX,78666,Live venue operator or promoter,2021-06-22
333098.46,"EPE ENTERPRISES, INC.","EPE ENTERPRISES, INC. - SVOG",2012 GREENBRIAR LN,Plano,TX,75074,Talent representative,2021-07-03
329800,House Pasture Cattle Company LLC,House Pasture Cattle Company LLC - SVOG,3064 CR 348,CONCAN,TX,78838,Live venue operator or promoter,2021-07-08
326402.94,Lovebuzz LLC,Lovebuzz LLC - SVOG,3011 Pershing,El Paso,TX,79903,Live venue operator or promoter,2021-06-26
325014.26,"Schulman Amusement Company, LLC","Schulman Amusement Company, LLC - SVOG",4565 Lake Shore Drive,Waco,TX,76710,Motion picture theater operator,2021-08-18
324286.2,DBA AvantGarden Mariana Lemesoff,DBA AvantGarden Mariana Lemesoff - SVOG,411 Westheimer rd,Houston,TX,77006,Live venue operator or promoter,2021-07-27
318552.75,2407 Investments Inc.,2407 Investments Inc. - SVOG,2407 N. St. Mary's,San Antonio,TX,78212,Live venue operator or promoter,2021-11-02
317279.6,Arcadia Movies LLC,Arcadia Movies LLC - SVOG,1315 1st Street,Floresville,TX,78114,Motion picture theater operator,2021-07-03
315579.13,"Bass Theatres, Inc.","Bass Theatres, Inc. - SVOG",108 N. Lamar St.,Daingerfield,TX,75638,Motion picture theater operator,2021-07-14
314500,Granbury Live LLC,Granbury Live LLC - SVOG,110 N Crocket Stree,Granbury,TX,76048,Live venue operator or promoter,2021-07-14
311468.22,"The Music Box Theater, Inc.","The Music Box Theater, Inc. - SVOG",2623 Colquitt Street,Houston,TX,77098,Live venue operator or promoter,2021-07-17
309660.38,Jam City LLC,Jam City LLC- SVOG,P.O. Box 49703,Austin,TX,78765,Live performing arts organization operator,2021-08-26
307958.76,Motion Media,Motion Media - SVOG,2200 Tillery Street,Austin,TX,78723,Live venue operator or promoter,2021-10-20
304996.97,Hudson's On Mercer Street,Hudson's On Mercer Street - SVOG,381 W. Mercer Street,Dripping Springs,TX,78620,Live venue operator or promoter,2021-07-06
303211.38,"El Paso Symphony Orchestra Assn., Inc.","El Paso Symphony Orchestra Assn., Inc. - SVOG",#1 Civic Center Plaza,El Paso,TX,79901,Live performing arts organization operator,2021-07-07
302429.15,"Uptown Players, Inc","Uptown Players, Inc - SVOG",3636 Turtle Creek Blvd,Dallas,TX,75219,Live performing arts organization operator,2021-06-28
301927.82,"Roadwerx Touring, LLC","Roadwerx Touring, LLC - SVOG",1800 N. Stanton #1101,El Paso,TX,79902,Live performing arts organization operator,2021-07-07
298656,Longview Arboretum and Nature Center,Longview Arboretum and Nature Center - SVOG,706 West Cotton St.,Longview,TX,75604,Museum Operator,2021-07-14
296512.23,Promociones Rodeo LLC,Promociones Rodeo LLC - SVOG,10531 Gulf Freeway,Houston,TX,77034,Live performing arts organization operator,2021-06-23
296147.67,"Western and Southern Arts Associates, Inc. (DBA Holden & Arts Associat","Western and Southern Arts Associates, Inc. (DBA Holden & Arts Associat - SVOG",3007 East 13th Street,Austin,TX,78702,Talent representative,2021-06-26
295839.3,The Bryan - Texana Foundation: DBA-The Bryan Museum,The Bryan - Texana Foundation: DBA-The Bryan Museum - SVOG,1315 21st Street,Galveston,TX,77550,Museum Operator,2021-08-05
295764.08,Flamingo Cantina Inc,Flamingo Cantina Inc - SVOG,515 E 6th St,Austin,TX,78732,Live venue operator or promoter,2021-06-12
293125.95,APT BAR LTD,APT BAR LTD - SVOG,1701 Commonwealth,Houston,TX,77006,Live venue operator or promoter,2021-10-28
291772.8,william r angelini,william r angelini - SVOG,519 FERMIN LN,seguin,TX,78155,Talent representative,2021-08-02
291589.14,NVGM Exploratory,NVGM Exploratory - SVOG,8004 Dallas Parkway Suite 300,Frisco,TX,75034,Museum Operator,2021-06-18
285692.15,Children's Museum of Brownsville,Children's Museum of Brownsville - SVOG,501 E. Ringgold Street #5 Dean Porter Park,Brownsville,TX,78520,Museum Operator,2021-07-11
285527.71,"Young Audiences, Inc. of Houston","Young Audiences, Inc. of Houston - SVOG","675 Bering Drive, Suite 300",Houston,TX,77057,Talent representative,2021-07-16
280235.07,Pizzitola Productions LLC,Pizzitola Productions LLC - SVOG,4665 Sweetwater Blvd. Suite 600,Sugar Land,TX,77479,Live venue operator or promoter,2021-07-17
280212.2,Fuse Box Austin,Fuse Box Austin - SVOG,2824 Real St,Austin,TX,78722,Live performing arts organization operator,2021-10-06
279957.02,"Allied Theatre Group, Inc","Allied Theatre Group, Inc - SVOG",821 W Vickery Blvd,Fort Worth,TX,76104,Live performing arts organization operator,2021-07-09
279440.1,UBAR NONE LLC,UBAR NONE LLC - SVOG,1515 North St Marys St,San Antonio,TX,78215,Live venue operator or promoter,2021-07-14
274682.3,Rock Ridge Principals LLC,Rock Ridge Principals LLC - SVOG,2603 Berenson Lane,Austin,TX,78746,Motion picture theater operator,2021-06-30
273734.91,Two Elm LLC,Two Elm LLC - SVOG,617 E 7th St.,AUSTIN,TX,78701,Live venue operator or promoter,2021-08-24
271795.4,"Come And Take It Productions, LLC","Come And Take It Productions, LLC - SVOG",213 Otono Loop,Kyle,TX,78640,Live venue operator or promoter,2021-06-13
270858.52,Dallas Wind Symphony,Dallas Wind Symphony - SVOG,PO Box 595026,Dallas,TX,75359,Live performing arts organization operator,2021-07-01
269532.03,"Fort Worth Opera Association, Inc","Fort Worth Opera Association, Inc - SVOG",505 Pecan Street Suite 100,Fort Worth,TX,76102,Live performing arts organization operator,2021-06-30
269412.75,Grand Monsieur Entertainment,Grand Monsieur Entertainment - SVOG,9706 Trailing Moss Ct.,Houston,TX,77064,Talent representative,2021-11-02
266892.33,Mike Walker Creative LLC,Mike Walker Creative LLC - SVOG,5307 E. Mockingbird Ln. #500,Dallas,TX,75206,Live venue operator or promoter,2021-07-13
266863.8,"Blues Kings, Ltd","Blues Kings, Ltd - SVOG",615 S Upper Broadway,Corpus Christi,TX,78401,Live venue operator or promoter,2021-07-20
264748.5,Rich Man Incorporated,Rich Man Incorporated - SVOG,19906 Siesta Shores Dr,Spicewood,TX,78669,Live performing arts organization operator,2021-08-22
264362.9,Blue Water Partners Inc.,Blue Water Partners Inc. - SVOG,2423 North St. Mary's St.,San Antonio,TX,78212,Live venue operator or promoter,2021-06-18
263851.7,SMG EVENTS LLC,SMG EVENTS LLC - SVOG,11141 Volare,El Paso,TX,79936,Live venue operator or promoter,2021-07-28
263388.35,Full House Sound Productions,Full House Sound Productions - SVOG,1009 W. Kaufman St.,Paris,TX,75460,Live venue operator or promoter,2021-08-02
262282.05,CHINO ENTERTAINMENT LLC,CHINO ENTERTAINMENT LLC - SVOG,14641 Gladebrook Drive,Houston,TX,77068,Live venue operator or promoter,2021-06-28
260660.05,PLAZA R3 LLC DBA PLAZA DE TOROS R3,PLAZA R3 LLC DBA PLAZA DE TOROS R3 - SVOG,7704 S FM 973,AUSTIN,TX,78719,Live venue operator or promoter,2021-07-27
259643.25,Mid Life Paradise Inc,Mid Life Paradise Inc - SVOG,210 N Crowdus,Dallas,TX,75226,Live venue operator or promoter,2021-06-29
257910.99,HARBOR PLAYHOUSE COM,HARBOR PLAYHOUSE COM - SVOG,1802 N. Chaparral St.,Corpus Christi,TX,78401,Live performing arts organization operator,2021-06-17
253156.25,Austin Scottish Rite Community and Children's Theater,Austin Scottish Rite Community and Children's Theater - SVOG,207 W 18th St,Austin,TX,78701,Live performing arts organization operator,2021-07-15
253043,The Woodlands Children's Museum,The Woodlands Children's Museum - SVOG,"4775 W. Panther Creek Drive, Suite 280",The Woodlands,TX,77381,Museum Operator,2021-07-08
252309.18,The Louise Hopkins Underwood Center for the Arts,The Louise Hopkins Underwood Center for the Arts - SVOG,511 Ave K,Lubbock,TX,79401,Museum Operator,2021-08-02
250068.45,"Top Star Events & Entertainment, LLC","Top Star Events & Entertainment, LLC - SVOG",2500 South Shore Blvd. Marina Suite B,League City,TX,77573,Live venue operator or promoter,2021-11-10
246631.95,"Lucas Beverage Group of Texas, LLC","Lucas Beverage Group of Texas, LLC - SVOG","909 3rd Street, Suite C",Marble Falls,TX,78654,Live venue operator or promoter,2021-06-28
244779.31,The Museum of Human Achievement,The Museum of Human Achievement - SVOG,3600 Lyons Rd.,Austin,TX,78702,Live venue operator or promoter,2021-07-12
244224,Hello Entertainment Group LLC,Hello Entertainment Group LLC - SVOG,1401 Lavaca St #162,Austin,TX,78701,Live venue operator or promoter,2021-10-27
244059.73,Stellar Art Group Company Ltd,Stellar Art Group Company Ltd - SVOG,919 Indiana,Wichita Falls,TX,76301,Live performing arts organization operator,2021-06-24
243787.03,TexARTS Association for Visual and Performing Arts,TexARTS Association for Visual and Performing Arts - SVOG,2300 Lohmans Spur STE 160,Austin,TX,78734,Live performing arts organization operator,2021-07-03
243466.22,The Catastrophic Theatre Inc,The Catastrophic Theatre Inc - SVOG,3400 Main Street Ste 285,Houston,TX,77002,Theatrical producer,2021-08-17
243077.85,Center for African American Military History,Center for African American Military History - SVOG,3816 Caroline st,Houston,TX,77004,Museum Operator,2021-07-16
242890.65,"Illevated Sounds, LLC","Illevated Sounds, LLC - SVOG",3143 Bissonnet St,Houston,TX,77005,Live venue operator or promoter,2021-06-13
240273.47,"THE OPERA SAN ANTONIO, D/B/A OPERA SAN ANTONIO","THE OPERA SAN ANTONIO, D/B/A OPERA SAN ANTONIO - SVOG",4500 Industry Park Drive,San Antonio,TX,78218,Live performing arts organization operator,2021-07-02
236945.1,West Side Stories FEC LLC,West Side Stories FEC LLC - SVOG,522 Oak Street,Graham,TX,76450,Motion picture theater operator,2021-06-28
234205.43,Mercer Street Dance Hall LLC,Mercer Street Dance Hall LLC - SVOG,23490 Ranch Road 12,Driftwood,TX,78619,Live venue operator or promoter,2021-09-23
231973.88,"Mercury Chamber Orchestra, Inc.","Mercury Chamber Orchestra, Inc. - SVOG","3100 Timmons Lane, Suite 201",Houston,TX,77027,Live performing arts organization operator,2021-07-07
228631,Sonja Ledwig DBA Shades Club,Sonja Ledwig DBA Shades Club - SVOG,107 12th St 3618 Nichols Ave,Bay City,TX,77414,Live venue operator or promoter,2021-07-21
226800,RED SOUND INC.,RED SOUND INC. - SVOG,1300 Thistle Lane,Mansfield,TX,76063,Live venue operator or promoter,2021-07-27
225708.47,"UTOPiAfest, LLC","UTOPiAfest, LLC - SVOG",16238 Oak Grove Rd. Unit A,Buda,TX,78610,Live venue operator or promoter,2021-07-10
224489.94,"Sweet Tooth Hotel, Inc.","Sweet Tooth Hotel, Inc. - SVOG",2316 Victory Park Lane,Dallas,TX,75219,Live venue operator or promoter,2021-09-23
223779.93,"Angelina Arts Alliance, Inc.","Angelina Arts Alliance, Inc. - SVOG",P.O. Box 152634,Lufkin,TX,75915,Live performing arts organization operator,2021-07-07
223476.48,Kids Who Care Inc.,Kids Who Care Inc. - SVOG,1300 Gendy,Fort Worth,TX,76107,Live performing arts organization operator,2021-07-08
221015.27,"Playhouse 2000, Inc.","Playhouse 2000, Inc. - SVOG",305 Washington Street,Kerrville,TX,78028,Live venue operator or promoter,2021-09-10
219096.44,"Opera in the Heights, INC","Opera in the Heights, INC - SVOG",PO Box 7887,Houston,TX,77270,Live performing arts organization operator,2021-07-12
218732.4,SP & Daughters Cinema LLC,SP & Daughters Cinema LLC - SVOG,1210 E Belt Line Rd,Richardson,TX,75081,Motion picture theater operator,2022-04-08
215239,"Don Harrington Discovery Center Foundation, Inc.","Don Harrington Discovery Center Foundation, Inc. - SVOG",1200 Streit Drive,Amarillo,TX,79106,Museum Operator,2021-07-14
214334.6,Museum of South Texas History,Museum of South Texas History - SVOG,200 N. Closner Blvd.,Edinburg,TX,78541,Museum Operator,2021-09-03
213956.43,"The Grand Clubs, LLC","The Grand Clubs, LLC - SVOG",1115 Waterford Way,Allen,TX,75013,Live venue operator or promoter,2021-07-30
212608.79,"B & C Entertainment, LLC","B & C Entertainment, LLC - SVOG",7941 Katy Freeway #750,Houston,TX,77024,Theatrical producer,2021-06-23
211244.65,"Plano Symphony Orchestra, A Non-Profit Corporation","Plano Symphony Orchestra, A Non-Profit Corporation - SVOG",1635 Dorchester Drive,Plano,TX,75075,Live performing arts organization operator,2021-07-02
209950.94,"Schroeder Dance Hall, LLC","Schroeder Dance Hall, LLC - SVOG",12516 FM 622,Goliad,TX,77963,Live venue operator or promoter,2021-07-01
209053.62,"Circle Theatre, Inc.","Circle Theatre, Inc. - SVOG",230 West St,Fort Worth,TX,76102,Live performing arts organization operator,2021-07-09
208909.13,415 Productions LLC,415 Productions LLC - SVOG,555 E 5TH STREET #823,AUSTIN,TX,78701,Live venue operator or promoter,2021-06-14
208900,The Theater Group LLC,The Theater Group LLC - SVOG,1201 N Hobart St Unit 1-F,Pampa,TX,79065,Motion picture theater operator,2021-08-17
207836.55,"That's How It Starts Event Management, LLC","That's How It Starts Event Management, LLC - SVOG",211 Sleat Dr.,Spicewood,TX,78669,Live venue operator or promoter,2021-10-12
207049.27,Creative Arts Studio LLC,Creative Arts Studio LLC - SVOG,2500 Dicker Rd. Suite C,HIDALGO,TX,78557,Live performing arts organization operator,2021-07-28
204661.3,Richardson Symphony Inc,Richardson Symphony Inc - SVOG,"399 West Campbell Road, Suite 200A",Richardson,TX,75080,Live performing arts organization operator,2021-07-09
204630.3,"LIGHTWIRE THEATER PRODUCTIONS, LLC","LIGHTWIRE THEATER PRODUCTIONS, LLC - SVOG",3535 GILLESPIE STREET #101,DALLAS,TX,75219,Live venue operator or promoter,2021-06-28
203948.77,MamaTriedSATX LLC,MamaTriedSATX LLC - SVOG,2114 N St Mary's,San Antonio,TX,78212,Live venue operator or promoter,2021-07-03
202010.58,"Amarillo Symphony, Inc","Amarillo Symphony, Inc - SVOG",PO Box 2586,Amarillo,TX,79105,Live performing arts organization operator,2021-07-09
200662.5,David H Hickey II dab David Hickey Agency,David H Hickey II dab David Hickey Agency - SVOG,3549 Suffolk Dr PO Box 100279,Ft Worth,TX,76109,Talent representative,2021-07-08
198775.84,Munoz Public Relations,Munoz Public Relations - SVOG,P.O. Box 23250,San Antonio,TX,78223,Live venue operator or promoter,2021-07-13
198578.35,"T & C Hayden Enterprises, LLC","T & C Hayden Enterprises, LLC - SVOG","4700 Padre Blvd, P.O. Box 3809",South Padre Island,TX,78597,Motion picture theater operator,2021-07-19
198526.35,Ballet Lubbock,Ballet Lubbock - SVOG,"1300 Mac Davis Ln, St. 1",Lubbock,TX,79401,Live performing arts organization operator,2021-07-08
197455.94,The Shakespeare Festival of Dallas,The Shakespeare Festival of Dallas - SVOG,1250 Majesty Drive,Dallas,TX,75247,Theatrical producer,2021-07-02
196088.4,Austin Classical Guitar Society,Austin Classical Guitar Society - SVOG,PO Box 4072,Austin,TX,78765,Live performing arts organization operator,2021-07-14
195558.69,San Angelo Symphony Society,San Angelo Symphony Society - SVOG,"72 W College, West Mezzanine",San Angelo,TX,76903,Live performing arts organization operator,2021-07-23
195374.6,Creative Arts Alliance,Creative Arts Alliance - SVOG,2212 St Nicholas Court,Plano,TX,75075,Live performing arts organization operator,2021-08-11
195115.7,Havana's Investments LLC,Havana's Investments LLC - SVOG,3939 Cypress Creek Parkway,Houston,TX,77073,Live venue operator or promoter,2021-07-14
194059.85,"Boukarou International, LLC DBA Sahara Lounge","Boukarou International, LLC DBA Sahara Lounge - SVOG",1413 Webberville Road,Austin,TX,78721,Live venue operator or promoter,2021-06-19
193376.23,"William R, Hearn DBA The Grand Ol' Production Company","William R, Hearn DBA The Grand Ol' Production Company - SVOG",1630 Bayram Dr,Houston,TX,77055,Theatrical producer,2021-06-30
192375,"EP Creative Growth, LLC.","EP Creative Growth, LLC. - SVOG",500 N. Oregon St. 2nd Floor,El Paso,TX,79901,Live venue operator or promoter,2021-06-25
189618.27,Da Camera Society of Texas,Da Camera Society of Texas - SVOG,1402 Sul Ross,Houston,TX,77006,Live performing arts organization operator,2021-08-17
189085.95,Corpus Christi Ballet,Corpus Christi Ballet - SVOG,1621 N Mesquite,Corpus Christi,TX,78401,Live performing arts organization operator,2021-07-12
188658.13,South Texas Symphony Association,South Texas Symphony Association - SVOG,P.O. BOX 2832,McAllen,TX,78505,Live performing arts organization operator,2021-07-07
188579.48,Grand Stafford Theater Corporation,Grand Stafford Theater Corporation - SVOG,106 S Main St,Bryan,TX,77803,Live venue operator or promoter,2021-06-21
187860.45,The Quenedit Ballet LLC,The Quenedit Ballet LLC - SVOG,22610 US 281 N Suite 221,San Antonio,TX,78258,Live performing arts organization operator,2021-07-07
187634.9,Children's Chorus of Greater Dallas,Children's Chorus of Greater Dallas - SVOG,"325 North St. Paul Street, Suite 2020",Dallas,TX,75201,Live performing arts organization operator,2021-07-08
184863.6,BookEm,BookEm - SVOG,PO Box 1718,McAllen,TX,78502,Live venue operator or promoter,2021-09-07
180201,Dynamic TX Entertainment LLC,Dynamic TX Entertainment LLC - SVOG,421 S Midway Rd,Weslaco,TX,78596,Live venue operator or promoter,2021-10-01
179020.13,CTRL Group Holdings LLC .,CTRL Group Holdings LLC . - SVOG,10831 Kittybrook Dr,Houston,TX,77071,Live venue operator or promoter,2021-12-08
178982.93,"TS Management, LLC","TS Management, LLC - SVOG",1150 CR 155,Georgetown,TX,78626,Talent representative,2021-06-27
177554.03,John Iskander,John Iskander - SVOG,1602 Tribeca Way,Dallas,TX,75204,Live venue operator or promoter,2021-07-12
175121.1,"The Symphony of Southeast Texas, Inc.","The Symphony of Southeast Texas, Inc. - SVOG",4345 Phelan Blvd Suite 105,Beaumont,TX,77707,Live performing arts organization operator,2021-07-13
174468.8,Representaciones Prado LLC,Representaciones Prado LLC - SVOG,2528 KING DRIVE,Donna,TX,78537,Talent representative,2021-07-21
172901.8,HYDE PARK THEATRE,HYDE PARK THEATRE - SVOG,511 W 43rd St,Austin,TX,78751,Theatrical producer,2021-07-13
172210.22,Twin Dolphins Cinema LLC,Twin Dolphins Cinema LLC - SVOG,152 State Highway 152 N,Port Lavaca,TX,77979,Motion picture theater operator,2021-06-19
169256.25,Solel International,Solel International - SVOG,6134 Micollet St,Houston,TX,77016,Live performing arts organization operator,2021-08-02
169110.62,El Rey Productions Inc,El Rey Productions Inc - SVOG,311 S 17th,McAllen,TX,78501,Live venue operator or promoter,2021-07-09
164263.95,TSE Entertainment L.L.C.,TSE Entertainment L.L.C. - SVOG,1618 County Road 243,Bay City,TX,77414,Talent representative,2021-06-19
